Attaching to mongo
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:05:39.140+00:00"},"s":"I",  "c":"CONTROL",  "id":23285,   "ctx":"main","msg":"Automatically disabling TLS 1.0, to force-enable TLS 1.0 specify --sslDisabledProtocols 'none'"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.012+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"initandlisten","msg":"WiredTiger message","attr":{"message":"[1613691317:12628][1:0x7ff3508e3ac0], txn-recover: [WT_VERB_RECOVERY_PROGRESS] Recovering log 59 through 59"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.051+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"initandlisten","msg":"WiredTiger message","attr":{"message":"[1613691317:51266][1:0x7ff3508e3ac0], txn-recover: [WT_VERB_RECOVERY | WT_VERB_RECOVERY_PROGRESS] Set global recovery timestamp: (0, 0)"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.051+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"initandlisten","msg":"WiredTiger message","attr":{"message":"[1613691317:51303][1:0x7ff3508e3ac0], txn-recover: [WT_VERB_RECOVERY | WT_VERB_RECOVERY_PROGRESS] Set global oldest timestamp: (0, 0)"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.085+00:00"},"s":"I",  "c":"STORAGE",  "id":4795906, "ctx":"initandlisten","msg":"WiredTiger opened","attr":{"durationMillis":1076}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.085+00:00"},"s":"I",  "c":"RECOVERY", "id":23987,   "ctx":"initandlisten","msg":"WiredTiger recoveryTimestamp","attr":{"recoveryTimestamp":{"$timestamp":{"t":0,"i":0}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.085+00:00"},"s":"D1", "c":"COMMAND",  "id":23098,   "ctx":"WTIdleSessionSweeper","msg":"BackgroundJob starting","attr":{"threadName":"WTIdleSessionSweeper"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.085+00:00"},"s":"D1", "c":"STORAGE",  "id":22303,   "ctx":"WTIdleSessionSweeper","msg":"starting {name} thread","attr":{"name":"WTIdleSessionSweeper"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.086+00:00"},"s":"I",  "c":"STORAGE",  "id":4366408, "ctx":"initandlisten","msg":"No table logging settings modifications are required for existing WiredTiger tables","attr":{"loggingEnabled":true}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.087+00:00"},"s":"D1", "c":"STORAGE",  "id":20280,   "ctx":"initandlisten","msg":"Registering collection","attr":{"namespace":"admin.system.version","uuid":{"uuid":{"$uuid":"5b9039ca-63c1-42b9-9268-bab268f96a83"}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.087+00:00"},"s":"D1", "c":"STORAGE",  "id":20280,   "ctx":"initandlisten","msg":"Registering collection","attr":{"namespace":"local.startup_log","uuid":{"uuid":{"$uuid":"26fb5821-7e9d-4031-9bfe-4ae13a63eeed"}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.087+00:00"},"s":"D1", "c":"STORAGE",  "id":20280,   "ctx":"initandlisten","msg":"Registering collection","attr":{"namespace":"config.system.sessions","uuid":{"uuid":{"$uuid":"a20f8e60-d841-4b86-8004-7d4c321e3b28"}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.087+00:00"},"s":"D1", "c":"STORAGE",  "id":20280,   "ctx":"initandlisten","msg":"Registering collection","attr":{"namespace":"test.cities","uuid":{"uuid":{"$uuid":"822c5d1e-6938-4549-a858-4ba1b673c8a3"}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.087+00:00"},"s":"D1", "c":"COMMAND",  "id":23098,   "ctx":"WTJournalFlusher","msg":"BackgroundJob starting","attr":{"threadName":"WTJournalFlusher"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.087+00:00"},"s":"I",  "c":"STORAGE",  "id":22262,   "ctx":"initandlisten","msg":"Timestamp monitor starting"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.087+00:00"},"s":"D1", "c":"STORAGE",  "id":22305,   "ctx":"WTJournalFlusher","msg":"starting {name} thread","attr":{"name":"WTJournalFlusher"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.087+00:00"},"s":"D1", "c":"COMMAND",  "id":23098,   "ctx":"WTCheckpointThread","msg":"BackgroundJob starting","attr":{"threadName":"WTCheckpointThread"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.088+00:00"},"s":"D1", "c":"STORAGE",  "id":22307,   "ctx":"WTCheckpointThread","msg":"Starting thread","attr":{"threadName":"WTCheckpointThread"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.091+00:00"},"s":"D1", "c":"STORAGE",  "id":22275,   "ctx":"initandlisten","msg":"flushing directory {dir_string}","attr":{"dir_string":"/data/db"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.093+00:00"},"s":"W",  "c":"CONTROL",  "id":22120,   "ctx":"initandlisten","msg":"Access control is not enabled for the database. Read and write access to data and configuration is unrestricted","tags":["startupWarnings"]}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.095+00:00"},"s":"D1", "c":"STORAGE",  "id":20907,   "ctx":"initandlisten","msg":"Clearing plan cache - collection info cache reset","attr":{"namespace":"admin.system.version"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.095+00:00"},"s":"D1", "c":"-",        "id":22546,   "ctx":"initandlisten","msg":"Reloading view catalog for database","attr":{"db":"admin"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.095+00:00"},"s":"D1", "c":"STORAGE",  "id":20907,   "ctx":"initandlisten","msg":"Clearing plan cache - collection info cache reset","attr":{"namespace":"config.system.sessions"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.095+00:00"},"s":"D1", "c":"-",        "id":22546,   "ctx":"initandlisten","msg":"Reloading view catalog for database","attr":{"db":"config"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.095+00:00"},"s":"D1", "c":"STORAGE",  "id":20907,   "ctx":"initandlisten","msg":"Clearing plan cache - collection info cache reset","attr":{"namespace":"local.startup_log"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.096+00:00"},"s":"D1", "c":"-",        "id":22546,   "ctx":"initandlisten","msg":"Reloading view catalog for database","attr":{"db":"local"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.096+00:00"},"s":"D1", "c":"STORAGE",  "id":20907,   "ctx":"initandlisten","msg":"Clearing plan cache - collection info cache reset","attr":{"namespace":"test.cities"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.096+00:00"},"s":"D1", "c":"-",        "id":22546,   "ctx":"initandlisten","msg":"Reloading view catalog for database","attr":{"db":"test"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.096+00:00"},"s":"D1", "c":"STORAGE",  "id":21010,   "ctx":"initandlisten","msg":"    Recovering database: {dbName}","attr":{"dbName":"admin"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.096+00:00"},"s":"D1", "c":"STORAGE",  "id":21010,   "ctx":"initandlisten","msg":"    Recovering database: {dbName}","attr":{"dbName":"config"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.096+00:00"},"s":"D1", "c":"STORAGE",  "id":21010,   "ctx":"initandlisten","msg":"    Recovering database: {dbName}","attr":{"dbName":"local"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.096+00:00"},"s":"D1", "c":"STORAGE",  "id":21010,   "ctx":"initandlisten","msg":"    Recovering database: {dbName}","attr":{"dbName":"test"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.096+00:00"},"s":"D1", "c":"STORAGE",  "id":21017,   "ctx":"initandlisten","msg":"done repairDatabases"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.096+00:00"},"s":"I",  "c":"STORAGE",  "id":20536,   "ctx":"initandlisten","msg":"Flow Control is enabled on this deployment"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.097+00:00"},"s":"I",  "c":"COMMAND",  "id":51803,   "ctx":"initandlisten","msg":"Slow query","attr":{"type":"command","ns":"admin.system.roles","command":{"find":"system.roles","readConcern":{},"$db":"admin"},"planSummary":"EOF","keysExamined":0,"docsExamined":0,"cursorExhausted":true,"numYields":0,"nreturned":0,"reslen":107,"locks":{"ReplicationStateTransition":{"acquireCount":{"w":1}},"Global":{"acquireCount":{"r":1}},"Database":{"acquireCount":{"r":1}},"Collection":{"acquireCount":{"r":2}},"Mutex":{"acquireCount":{"r":1}}},"readConcern":{"provenance":"clientSupplied"},"storage":{"data":{"bytesRead":176,"timeReadingMicros":17}},"protocol":"op_msg","durationMillis":0}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.097+00:00"},"s":"D1", "c":"ACCESS",   "id":20227,   "ctx":"initandlisten","msg":"There were no users to pin, not starting tracker thread"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.097+00:00"},"s":"D1", "c":"EXECUTOR", "id":23104,   "ctx":"AuthorizationManager-0","msg":"Starting thread","attr":{"threadName":"AuthorizationManager-0","poolName":"AuthorizationManager"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.098+00:00"},"s":"I",  "c":"FTDC",     "id":20625,   "ctx":"initandlisten","msg":"Initializing full-time diagnostic data capture","attr":{"dataDirectory":"/data/db/diagnostic.data"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.099+00:00"},"s":"D1", "c":"EXECUTOR", "id":23104,   "ctx":"FreeMonHTTP-0","msg":"Starting thread","attr":{"threadName":"FreeMonHTTP-0","poolName":"FreeMonHTTP"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.099+00:00"},"s":"D1", "c":"COMMAND",  "id":23098,   "ctx":"TTLMonitor","msg":"BackgroundJob starting","attr":{"threadName":"TTLMonitor"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.099+00:00"},"s":"D1", "c":"COMMAND",  "id":23098,   "ctx":"ClientCursorMonitor","msg":"BackgroundJob starting","attr":{"threadName":"ClientCursorMonitor"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.100+00:00"},"s":"D1", "c":"COMMAND",  "id":23098,   "ctx":"PeriodicTaskRunner","msg":"BackgroundJob starting","attr":{"threadName":"PeriodicTaskRunner"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.101+00:00"},"s":"I",  "c":"COMMAND",  "id":51803,   "ctx":"LogicalSessionCacheRefresh","msg":"Slow query","attr":{"type":"command","ns":"config.system.sessions","command":{"listIndexes":"system.sessions","cursor":{},"$db":"config"},"numYields":0,"reslen":245,"locks":{"ReplicationStateTransition":{"acquireCount":{"w":1}},"Global":{"acquireCount":{"r":1}},"Database":{"acquireCount":{"r":1}},"Collection":{"acquireCount":{"r":1}},"Mutex":{"acquireCount":{"r":1}}},"storage":{},"protocol":"op_msg","durationMillis":0}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.101+00:00"},"s":"I",  "c":"NETWORK",  "id":23015,   "ctx":"listener","msg":"Listening on","attr":{"address":"/tmp/mongodb-27017.sock"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.101+00:00"},"s":"I",  "c":"NETWORK",  "id":23015,   "ctx":"listener","msg":"Listening on","attr":{"address":"0.0.0.0"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.101+00:00"},"s":"I",  "c":"NETWORK",  "id":23016,   "ctx":"listener","msg":"Waiting for connections","attr":{"port":27017,"ssl":"off"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.101+00:00"},"s":"I",  "c":"COMMAND",  "id":51803,   "ctx":"LogicalSessionCacheReap","msg":"Slow query","attr":{"type":"command","ns":"config.system.sessions","command":{"listIndexes":"system.sessions","cursor":{},"$db":"config"},"numYields":0,"reslen":245,"locks":{"ReplicationStateTransition":{"acquireCount":{"w":1}},"Global":{"acquireCount":{"r":1}},"Database":{"acquireCount":{"r":1}},"Collection":{"acquireCount":{"r":1}},"Mutex":{"acquireCount":{"r":1}}},"storage":{},"protocol":"op_msg","durationMillis":0}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:17.101+00:00"},"s":"I",  "c":"COMMAND",  "id":51803,   "ctx":"LogicalSessionCacheReap","msg":"Slow query","attr":{"type":"command","ns":"config.transactions","command":{"find":"transactions","filter":{"lastWriteDate":{"$lt":{"$date":"2021-02-18T23:05:17.101Z"}}},"projection":{"_id":1},"sort":{"_id":1},"readConcern":{},"$db":"config"},"planSummary":"EOF","keysExamined":0,"docsExamined":0,"cursorExhausted":true,"numYields":0,"nreturned":0,"reslen":108,"locks":{"ReplicationStateTransition":{"acquireCount":{"w":1}},"Global":{"acquireCount":{"r":1}},"Database":{"acquireCount":{"r":1}},"Collection":{"acquireCount":{"r":2}},"Mutex":{"acquireCount":{"r":1}}},"readConcern":{"provenance":"clientSupplied"},"storage":{},"protocol":"op_msg","durationMillis":0}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.709+00:00"},"s":"I",  "c":"CONTROL",  "id":23377,   "ctx":"SignalHandler","msg":"Received signal","attr":{"signal":15,"error":"Terminated"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.709+00:00"},"s":"I",  "c":"CONTROL",  "id":23378,   "ctx":"SignalHandler","msg":"Signal was sent by kill(2)","attr":{"pid":0,"uid":0}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.709+00:00"},"s":"I",  "c":"CONTROL",  "id":23381,   "ctx":"SignalHandler","msg":"will terminate after current cmd ends"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.709+00:00"},"s":"I",  "c":"REPL",     "id":4784900, "ctx":"SignalHandler","msg":"Stepping down the ReplicationCoordinator for shutdown","attr":{"waitTimeMillis":10000}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.709+00:00"},"s":"D1", "c":"-",        "id":23074,   "ctx":"SignalHandler","msg":"User assertion","attr":{"error":"NotWritablePrimary: not primary so can't step down","file":"src/mongo/db/repl/replication_coordinator_impl.cpp","line":2481}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.709+00:00"},"s":"I",  "c":"COMMAND",  "id":4784901, "ctx":"SignalHandler","msg":"Shutting down the MirrorMaestro"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.709+00:00"},"s":"I",  "c":"SHARDING", "id":4784902, "ctx":"SignalHandler","msg":"Shutting down the WaitForMajorityService"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.709+00:00"},"s":"D1", "c":"QUERY",    "id":22790,   "ctx":"SignalHandler","msg":"Received interrupt request for unknown op","attr":{"opId":6}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.709+00:00"},"s":"D1", "c":"SHARDING", "id":22487,   "ctx":"waitForMajority","msg":"Unable to wait for new op time","attr":{"error":{"code":11600,"codeName":"InterruptedAtShutdown","errmsg":"operation was interrupted"}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.710+00:00"},"s":"I",  "c":"CONTROL",  "id":4784903, "ctx":"SignalHandler","msg":"Shutting down the LogicalSessionCache"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.710+00:00"},"s":"I",  "c":"NETWORK",  "id":20562,   "ctx":"SignalHandler","msg":"Shutdown: going to close listening sockets"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.710+00:00"},"s":"I",  "c":"NETWORK",  "id":23017,   "ctx":"listener","msg":"removing socket file","attr":{"path":"/tmp/mongodb-27017.sock"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.710+00:00"},"s":"I",  "c":"NETWORK",  "id":4784905, "ctx":"SignalHandler","msg":"Shutting down the global connection pool"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.710+00:00"},"s":"I",  "c":"STORAGE",  "id":4784906, "ctx":"SignalHandler","msg":"Shutting down the FlowControlTicketholder"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.710+00:00"},"s":"I",  "c":"-",        "id":20520,   "ctx":"SignalHandler","msg":"Stopping further Flow Control ticket acquisitions."}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.710+00:00"},"s":"I",  "c":"STORAGE",  "id":4784908, "ctx":"SignalHandler","msg":"Shutting down the PeriodicThreadToAbortExpiredTransactions"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.710+00:00"},"s":"I",  "c":"STORAGE",  "id":4784934, "ctx":"SignalHandler","msg":"Shutting down the PeriodicThreadToDecreaseSnapshotHistoryCachePressure"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.710+00:00"},"s":"I",  "c":"REPL",     "id":4784909, "ctx":"SignalHandler","msg":"Shutting down the ReplicationCoordinator"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.710+00:00"},"s":"I",  "c":"SHARDING", "id":4784910, "ctx":"SignalHandler","msg":"Shutting down the ShardingInitializationMongoD"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.710+00:00"},"s":"I",  "c":"REPL",     "id":4784911, "ctx":"SignalHandler","msg":"Enqueuing the ReplicationStateTransitionLock for shutdown"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.710+00:00"},"s":"I",  "c":"-",        "id":4784912, "ctx":"SignalHandler","msg":"Killing all operations for shutdown"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.710+00:00"},"s":"D1", "c":"QUERY",    "id":22790,   "ctx":"SignalHandler","msg":"Received interrupt request for unknown op","attr":{"opId":131}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.710+00:00"},"s":"D1", "c":"QUERY",    "id":22790,   "ctx":"SignalHandler","msg":"Received interrupt request for unknown op","attr":{"opId":2}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.710+00:00"},"s":"D1", "c":"QUERY",    "id":22790,   "ctx":"SignalHandler","msg":"Received interrupt request for unknown op","attr":{"opId":133}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.710+00:00"},"s":"I",  "c":"-",        "id":4695300, "ctx":"SignalHandler","msg":"Interrupted all currently running operations","attr":{"opsKilled":3}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.711+00:00"},"s":"I",  "c":"COMMAND",  "id":4784913, "ctx":"SignalHandler","msg":"Shutting down all open transactions"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.711+00:00"},"s":"I",  "c":"REPL",     "id":4784914, "ctx":"SignalHandler","msg":"Acquiring the ReplicationStateTransitionLock for shutdown"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.711+00:00"},"s":"I",  "c":"INDEX",    "id":4784915, "ctx":"SignalHandler","msg":"Shutting down the IndexBuildsCoordinator"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.711+00:00"},"s":"I",  "c":"REPL",     "id":4784916, "ctx":"SignalHandler","msg":"Reacquiring the ReplicationStateTransitionLock for shutdown"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.711+00:00"},"s":"I",  "c":"REPL",     "id":4784917, "ctx":"SignalHandler","msg":"Attempting to mark clean shutdown"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.711+00:00"},"s":"I",  "c":"NETWORK",  "id":4784918, "ctx":"SignalHandler","msg":"Shutting down the ReplicaSetMonitor"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.711+00:00"},"s":"I",  "c":"SHARDING", "id":4784921, "ctx":"SignalHandler","msg":"Shutting down the MigrationUtilExecutor"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.711+00:00"},"s":"I",  "c":"CONTROL",  "id":4784925, "ctx":"SignalHandler","msg":"Shutting down free monitoring"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.711+00:00"},"s":"I",  "c":"CONTROL",  "id":20609,   "ctx":"SignalHandler","msg":"Shutting down free monitoring"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.711+00:00"},"s":"I",  "c":"STORAGE",  "id":4784927, "ctx":"SignalHandler","msg":"Shutting down the HealthLog"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.711+00:00"},"s":"I",  "c":"STORAGE",  "id":4784929, "ctx":"SignalHandler","msg":"Acquiring the global lock for shutdown"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.711+00:00"},"s":"I",  "c":"STORAGE",  "id":4784930, "ctx":"SignalHandler","msg":"Shutting down the storage engine"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.711+00:00"},"s":"I",  "c":"STORAGE",  "id":20282,   "ctx":"SignalHandler","msg":"Deregistering all the collections"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T23:35:26.711+00:00"},"s":"D1", "c":"STORAGE",  "id":20283,   "ctx":"SignalHandler","msg":"Deregistering collection","attr":{"namespace":"admin.system.version","uuid":{"uuid":{"$uuid":"5b9039ca-63c1-42b9-9268-bab268f96a83"}}}}
